iteration,iter_time,data_time,lr,samples/s/device,samples/s,samples_seen(M),device_mem(GB),grad_x_fd,grad_x_vlm_delta,grad_ratio_vlm_fd,cos_update_fd_vlm,vlm_delta_logqp,vlm_delta_logqp_mean,vlm_logq_c,vlm_logp_c,vlm_probq_c,vlm_probp_c,vlm_delta_loss_weighted,vlm_delta_logqp_min,vlm_delta_logqp_max,vlm_delta_abs_p95,vlm_delta_abs_p99,vlm_delta_clamp_frac,generator_grad_norm,q_student_weight_delta_l2,q_student_bias_delta_l2,q_student_weight_cos_to_p,q_student_weight_delta_rel,q_student_update_norm,q_train_steps,samples_per_class,vlm_scale_eff,vlm_answer_state_samples,vlm_answer_state_microbatch,vlm_answer_state_norm,loss,grad_norm,fid_siglip,fid_mae,fid_inception,fd_loss_raw,fd_loss_norm,vlm_delta_logqp_std,vlm_delta_logqp_p10,vlm_delta_logqp_p25,vlm_delta_logqp_p50,vlm_delta_logqp_p75,vlm_delta_logqp_p90,vlm_p_ce,vlm_p_target_logp,vlm_p_target_logp_median,vlm_p_target_prob,vlm_p_top1,vlm_p_top5,vlm_p_entropy,vlm_p_top1_conf,vlm_p_target_rank,vlm_p_target_rank_median,vlm_p_margin,vlm_p_margin_target_vs_best_other,vlm_p_target_rank_ratio_to_chance,vlm_q_generator_ce,vlm_q_generator_target_logp,vlm_q_generator_target_logp_median,vlm_q_generator_target_prob,vlm_q_generator_top1,vlm_q_generator_top5,vlm_q_generator_entropy,vlm_q_generator_top1_conf,vlm_q_generator_target_rank,vlm_q_generator_target_rank_median,vlm_q_generator_margin,vlm_pq_full_kl_qp,vlm_pq_full_kl_pq,vlm_pq_js,vlm_pq_top1_agreement,vlm_pq_argmax_disagreement,vlm_target_prob_gap,vlm_chance_top1,vlm_chance_mean_rank,cond_delta,cond_delta_valid,vlm_cond_feature_delta,vlm_cond_feature_cos,probe_top1,probe_top5,probe_logp,probe_rank,vlm_q_student_ce_pre,vlm_q_student_target_logp_pre,vlm_q_student_target_logp_median_pre,vlm_q_student_target_prob_pre,vlm_q_student_top1_pre,vlm_q_student_top5_pre,vlm_q_student_entropy_pre,vlm_q_student_top1_conf_pre,vlm_q_student_target_rank_pre,vlm_q_student_target_rank_median_pre,vlm_q_student_margin_pre,q_ce,q_train_accuracy,q_grad_norm,q_updates_applied,q_lr,q_lora_lr,vlm_q_student_ce,vlm_q_student_target_logp,vlm_q_student_target_logp_median,vlm_q_student_target_prob,vlm_q_student_top1,vlm_q_student_top5,vlm_q_student_entropy,vlm_q_student_top1_conf,vlm_q_student_target_rank,vlm_q_student_target_rank_median,vlm_q_student_margin,vlm_q_student_ce_post,vlm_q_student_target_logp_post,vlm_q_student_target_logp_median_post,vlm_q_student_target_prob_post,vlm_q_student_top1_post,vlm_q_student_top5_post,vlm_q_student_entropy_post,vlm_q_student_top1_conf_post,vlm_q_student_target_rank_post,vlm_q_student_target_rank_median_post,vlm_q_student_margin_post,q_student_bias_delta_rel,q_student_weight_norm,q_student_bias_norm,q_student_lora_delta_l2,q_fresh_batch_ce_pre,q_train_images_per_rank
750,22.16946029663086,5.6147573559428565e-06,9.999999747378752e-06,1.1557034254074097,4.622813701629639,0.07161600142717361,40.966796875,0.008386923931539059,0.0005117056425660849,0.06915938854217529,-0.00013616945943795145,6.561351776123047,6.561351776123047,-4.659404754638672,-11.220756530761719,0.01056833565235138,0.01417945884168148,6.561352347489446e-05,-3.5392627716064453,20.434696197509766,14.751115798950195,19.025794982910156,0.0,0.07263080030679703,2.1019654273986816,11.996133804321289,0.9934432506561279,0.21574729681015015,0.05479615181684494,651.0,720.9600219726562,9.999999747378752e-06,24.0,1.0,330.9428405761719,2.994521379470825,0.07019612193107605,78.75537109375,1.8801792860031128,97.48707580566406,178.12261962890625,2.9944798946380615,3.9948296546936035,0.11688530445098877,1.9577586650848389,4.291712760925293,7.143402576446533,10.328960418701172,9.746877670288086,-9.819009780883789,-9.503913879394531,0.0065322984009981155,0.010416666977107525,0.0520833358168602,1.6224336624145508,0.4994584023952484,49.26041793823242,48.0,-9.124078750610352,-9.124078750610352,0.975453794002533,4.684706687927246,-4.686493873596191,-4.7065935134887695,0.010078062303364277,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,49.520835876464844,47.0,-1.1685049533843994,4.720059394836426,2.6642799377441406,0.4767226576805115,0.0729166716337204,0.9166666865348816,-0.0034376289695501328,0.009999999776482582,50.5,0.006608748808503151,0.9895833730697632,0.009598677977919579,0.9999405145645142,0.0,0.0,-7.575112342834473,496.1458740234375,4.684706211090088,-4.686493873596191,-4.7182698249816895,0.010078062303364277,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,49.520835876464844,45.25,-1.1685049533843994,4.688259601593018,0.010416666977107525,7.997074604034424,1.0,9.999999747378752e-05,9.999999747378752e-06,4.41085147857666,-4.414446830749512,-4.460485458374023,0.013440079987049103,0.03125,0.1354166716337204,4.488527297973633,0.03193953260779381,32.88541793823242,25.0,-0.9603017568588257,4.41085147857666,-4.414446830749512,-4.460485458374023,0.013440079987049103,0.03125,0.1354166716337204,4.488527297973633,0.03193953260779381,32.88541793823242,25.0,-0.9603017568588257,0.17741809785366058,7.864542007446289,55.452266693115234,1.1172806024551392,4.684706211090088,24.0
760,22.113651275634766,4.839896973862778e-06,9.999999747378752e-06,1.1021068096160889,4.4084272384643555,0.07257600128650665,40.966796875,0.008386923931539059,0.0005117056425660849,0.07840533554553986,-0.0001020117342704907,11.033187866210938,11.033187866210938,-4.806878566741943,-15.840065002441406,0.009064684621989727,0.00114819360896945,0.00011033187911380082,-0.6271650791168213,29.77728843688965,23.527637481689453,28.392568588256836,0.0,0.04962259903550148,2.1289265155792236,12.162789344787598,0.9934095144271851,0.2185146063566208,0.05479615181684494,661.0,730.5599975585938,9.999999747378752e-06,24.0,1.0,333.3597717285156,2.994325637817383,0.07241730391979218,75.56207275390625,1.8055026531219482,95.69464111328125,173.0622100830078,2.9942550659179688,4.876351356506348,0.4486672878265381,3.3131637573242188,6.308233737945557,9.397920608520508,12.859676361083984,9.746877670288086,-9.819009780883789,-9.555740356445312,0.0065322984009981155,0.010416666977107525,0.0520833358168602,1.5403811931610107,0.5409721732139587,49.26041793823242,48.0,-9.124078750610352,-9.124078750610352,0.975453794002533,4.684706687927246,-4.686493873596191,-4.709264755249023,0.010013634338974953,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,50.04166793823242,47.0,-1.1827008724212646,4.720059394836426,2.6703381538391113,0.4777735471725464,0.0729166716337204,0.9166666865348816,-0.0034376289695501328,0.009999999776482582,50.5,0.006706676911562681,0.9895833730697632,0.009598677977919579,0.9999405145645142,0.0,0.0,-7.575112342834473,497.60418701171875,4.684706211090088,-4.686493873596191,-4.7182698249816895,0.010013634338974953,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,50.04166793823242,45.25,-1.1827008724212646,4.68826961517334,0.010416666977107525,8.240978240966797,1.0,9.999999747378752e-05,9.999999747378752e-06,4.414446830749512,-4.4170732498168945,-4.470037937164307,0.013394038192927837,0.03125,0.1354166716337204,4.489286422729492,0.031126799061894417,33.5625,25.25,-0.9262073040008545,4.414446830749512,-4.4170732498168945,-4.470037937164307,0.013394038192927837,0.03125,0.1354166716337204,4.489286422729492,0.031126799061894417,33.5625,25.25,-0.9262073040008545,0.17988286912441254,7.840440273284912,55.286048889160156,1.1242458820343018,4.684706211090088,24.0
770,22.72100257873535,5.8770178839040454e-06,9.999999747378752e-06,1.1483896970748901,4.5935587882995605,0.07353600114583969,40.966796875,0.008242491632699966,0.0005117056425660849,0.07840533554553986,-0.0001020117342704907,11.006930351257324,11.006930351257324,-4.748765468597412,-15.755695343017578,0.009821802377700806,0.01508483849465847,0.00011006930435542017,-4.3480634689331055,39.05646514892578,23.417057037353516,26.27104949951172,0.0,0.07095440477132797,2.1507010459899902,12.329007148742676,0.9933229684829712,0.22074955701828003,0.05479615181684494,671.0,740.1599731445312,9.999999747378752e-06,24.0,1.0,334.2538757324219,2.9942407608032227,0.052409060299396515,72.02794647216797,1.7721284627914429,93.3329086303711,167.1223602294922,2.994143486022949,6.057081699371338,1.5476973056793213,4.716113567352295,9.52098274230957,13.814081192016602,16.457481384277344,9.819009780883789,-9.837862968444824,-9.778331756591797,0.0065322984009981155,0.010416666977107525,0.0520833358168602,1.5035724639892578,0.5586575269699097,50.0,49.0,-9.213644981384277,-9.213644981384277,0.9900990128517151,4.684706687927246,-4.686493873596191,-4.709264755249023,0.010013634338974953,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,50.04166793823242,47.0,-1.1827008724212646,5.020647048950195,2.801877975463867,0.4930671155452728,0.0729166716337204,0.9166666865348816,-0.0034376289695501328,0.009999999776482582,50.5,0.006727883592247963,0.9895833730697632,0.009326767176389694,0.9999405145645142,0.0,0.0,-7.573207378387451,497.60418701171875,4.684706211090088,-4.686493873596191,-4.7182698249816895,0.010013634338974953,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,50.04166793823242,45.25,-1.1827008724212646,4.68826961517334,0.02083333395421505,8.119790077209473,1.0,9.999999747378752e-05,9.999999747378752e-06,4.414446830749512,-4.4170732498168945,-4.470037937164307,0.013394038192927837,0.03125,0.1354166716337204,4.488527297973633,0.031126799061894417,33.5625,25.25,-0.9262073040008545,4.414446830749512,-4.4170732498168945,-4.470037937164307,0.013394038192927837,0.03125,0.1354166716337204,4.488527297973633,0.031126799061894417,33.5625,25.25,-0.9262073040008545,0.18234115839004517,7.815933704376221,55.12030792236328,1.131295919418335,4.684706211090088,24.0
780,22.414772033691406,5.865097136847908e-06,9.999999747378752e-06,1.151291847229004,4.605167388916016,0.07449600100517273,40.966796875,0.008242491632699966,0.000659350655041635,0.08209724724292755,-0.00013616945943795145,9.2879056930542,9.2879056930542,-4.699802398681641,-13.98770809173584,0.010125918313860893,0.014120343141257763,9.287905413657427e-05,-4.672915935516357,36.98752975463867,19.704978942871094,28.486106872558594,0.0,0.06502749025821686,2.1747140884399414,12.494749069213867,0.9931924343109131,0.2232142686843872,0.05368039011955261,681.0,749.760009765625,9.999999747378752e-06,24.0,1.0,333.42413330078125,2.9942901134490967,0.050978049635887146,71.6905288696289,1.784698724746704,92.36600494384766,165.87704467773438,2.9941799640655518,6.5022430419921875,2.253706216812134,6.157932758331299,10.211284637451172,14.508883476257324,18.819503784179688,9.837862968444824,-10.231233596801758,-9.96722412109375,0.0065322984009981155,0.010416666977107525,0.0520833358168602,1.4710392951965332,0.5666458606719971,49.26041793823242,48.0,-9.575213432312012,-9.575213432312012,0.975453794002533,4.684706687927246,-4.686493873596191,-4.709264755249023,0.010078062303364277,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,50.04166793823242,47.0,-1.1827008724212646,5.160801887512207,2.8068912029266357,0.4954002797603607,0.0729166716337204,0.9166666865348816,-0.0034376289695501328,0.009999999776482582,50.5,0.006727883592247963,0.9895833730697632,0.0093192458152771,0.9999405145645142,0.0,0.0,-7.573207378387451,498.3020935058594,4.684706211090088,-4.686493873596191,-4.7182698249816895,0.010078062303364277,0.010416666977107525,0.0520833358168602,4.5054497718811035,0.02930465340614319,50.04166793823242,45.25,-1.1827008724212646,4.689898490905762,0.010416666977107525,8.361675262451172,1.0,9.999999747378752e-05,9.999999747378752e-06,4.414446830749512,-4.4170732498168945,-4.468120574951172,0.013394038192927837,0.03125,0.1354166716337204,4.495264530181885,0.031126799061894417,33.5625,25.25,-0.9134125709533691,4.414446830749512,-4.4170732498168945,-4.468120574951172,0.013394038192927837,0.03125,0.1354166716337204,4.495264530181885,0.031126799061894417,33.5625,25.25,-0.9134125709533691,0.1847924143075943,7.791343688964844,54.95515441894531,1.1401163339614868,4.684706211090088,24.0
790,21.92361068725586,5.066394805908203e-06,9.999999747378752e-06,1.1510980129241943,4.604392051696777,0.07545600086450577,40.966796875,0.007584791164845228,0.0005117056425660849,0.07840533554553986,-0.00022823235485702753,6.630043029785156,6.630043029785156,-4.656576156616211,-11.286619186401367,0.01040540263056755,0.015647847205400467,6.630043208133429e-05,-4.0035080909729,34.145652770996094,15.563430786132812,23.70205307006836,0.0,0.0782090350985527,2.2003118991851807,12.659907341003418,0.9931113719940186,0.22584165632724762,0.053561411798000336,691.0,759.3599853515625,9.999999747378752e-06,24.0,1.0,332.08343505859375,2.9944186210632324,0.05819426849484444,72.35848236083984,1.8326046466827393,91.7600326538086,165.9610137939453,2.994325637817383,5.7625298500061035,1.5258376598358154,4.805947303771973,8.669563293457031,12.794795036315918,16.52867889404297,9.837862968444824,-10.231233596801758,-10.416892051696777,0.0065322984009981155,0.010416666977107525,0.0520833358168602,1.453243613243103,0.5666458606719971,49.208335876464844,48.0,-9.575213432312012,-9.575213432312012,0.9744225144386292,4.679262638092041,-4.684706687927246,-4.7065935134887695,0.010112723335623741,0.010416666977107525,0.0520833358168602,4.505943775177002,0.028087247163057327,48.927085876464844,46.0,-1.1685049533843994,5.326854705810547,2.968867778778076,0.5033867955207825,0.0729166716337204,0.9270833730697632,-0.0034376289695501328,0.009999999776482582,50.5,0.006815203465521336,0.9895833730697632,0.009191448800265789,0.9999421834945679,0.0,0.0,-7.564208984375,500.6875,4.679262638092041,-4.684706211090088,-4.704910755157471,0.010112723335623741,0.010416666977107525,0.0520833358168602,4.505943775177002,0.028087245300412178,48.927085876464844,45.0,-1.1685049533843994,4.699802398681641,0.0,7.972103118896484,1.0,9.999999747378752e-05,9.999999747378752e-06,4.414446830749512,-4.4170732498168945,-4.468120574951172,0.013245813548564911,0.03125,0.1354166716337204,4.5016350746154785,0.02986404299736023,33.5625,25.0,-0.8907210230827332,4.414446830749512,-4.4170732498168945,-4.468120574951172,0.013245813548564911,0.03125,0.1354166716337204,4.5016350746154785,0.02986404299736023,33.5625,25.0,-0.8907210230827332,0.1872350424528122,7.766252517700195,54.79052734375,1.1472456455230713,4.679262638092041,24.0
800,22.146060943603516,5.6147573559428565e-06,9.999999747378752e-06,1.1511811017990112,4.604724407196045,0.0764160007238388,40.966796875,0.007584791164845228,0.000659350655041635,0.07840533554553986,-0.00013616945943795145,5.681149959564209,5.681149959564209,-4.663959980010986,-10.345109939575195,0.009995643049478531,0.009704524651169777,5.681149923475459e-05,-3.350478410720825,21.252605438232422,12.540760040283203,18.594032287597656,0.0,0.06961838155984879,2.224602460861206,12.824531555175781,0.9929722547531128,0.22833485901355743,0.053561411798000336,701.0,768.9600219726562,9.999999747378752e-06,24.0,1.0,332.80682373046875,2.9944872856140137,0.06233207881450653,72.5168685913086,1.865445852279663,91.50738525390625,165.84593200683594,2.9944207668304443,4.817713260650635,0.7907235622406006,3.534335136413574,5.955835342407227,8.926568031311035,12.970457077026367,10.231233596801758,-10.345109939575195,-10.416892051696777,0.0065322984009981155,0.010416666977107525,0.0625,1.4554646015167236,0.5666458606719971,49.26041793823242,48.0,-9.69666862487793,-9.69666862487793,0.975453794002533,4.663959980010986,-4.679262638092041,-4.689777851104736,0.010112723335623741,0.010416666977107525,0.0520833358168602,4.506608009338379,0.027813520282506943,48.677085876464844,46.0,-1.098829984664917,5.383513450622559,2.9166693687438965,0.5095665454864502,0.0729166716337204,0.9270833730697632,-0.0034376289695501328,0.009999999776482582,50.5,0.007017404306679964,0.9895833730697632,0.009191448800265789,0.9999421834945679,0.0,0.0,-7.5396318435668945,500.6875,4.663959980010986,-4.679262638092041,-4.703982830047607,0.010112723335623741,0.010416666977107525,0.0520833358168602,4.506608009338379,0.027813518419861794,48.677085876464844,44.0,-1.0988298654556274,4.703640937805176,0.0,8.112381935119629,1.0,9.999999747378752e-05,9.999999747378752e-06,4.414446830749512,-4.4170732498168945,-4.4566192626953125,0.013245813548564911,0.03125,0.1354166567325592,4.5024285316467285,0.028680015355348587,32.88541793823242,24.75,-0.8802015781402588,4.414446830749512,-4.4170732498168945,-4.4566192626953125,0.013245813548564911,0.03125,0.1354166567325592,4.5024285316467285,0.028680015355348587,32.88541793823242,24.75,-0.8802015781402588,0.18966977298259735,7.741565704345703,54.62641525268555,1.157765507698059,4.663959980010986,24.0
810,22.183521270751953,5.197524842515122e-06,9.999999747378752e-06,1.1445313692092896,4.578125476837158,0.07737600058317184,40.966796875,0.007533021736890078,0.0006390481721609831,0.07840533554553986,-0.00013616945943795145,4.408655166625977,4.408655166625977,-4.654985427856445,-9.063640594482422,0.010675735771656036,0.008215708658099174,4.408655149745755e-05,-2.6304306983947754,22.515146255493164,12.107303619384766,18.705739974975586,0.0,0.07271122187376022,2.250497341156006,12.988639831542969,0.9928903579711914,0.23099271953105927,0.053561411798000336,711.0,778.5599975585938,9.999999747378752e-06,24.0,1.0,331.9111328125,2.9945569038391113,0.06496775150299072,72.34020233154297,1.8939645290374756,91.569091796875,165.82232666015625,2.994500160217285,4.322000503540039,0.578223705291748,2.714944839477539,5.066356182098389,7.845229148864746,10.902044296264648,9.819009780883789,-10.345109939575195,-10.031883239746094,0.008215708658099174,0.010416666977107525,0.0625,1.5035724639892578,0.5586575269699097,49.208335876464844,48.0,-9.69666862487793,-9.69666862487793,0.9744225144386292,4.663625717163086,-4.663959980010986,-4.683526992797852,0.010125918313860893,0.010416666977107525,0.0520833358168602,4.505943775177002,0.027813520282506943,47.6875,46.0,-1.098829984664917,5.383513450622559,2.801877975463867,0.4930671155452728,0.0729166716337204,0.9270833730697632,-0.002460027113556862,0.009999999776482582,50.5,0.007017404306679964,0.9895833730697632,0.009191448800265789,0.9999421834945679,0.0,0.0,-7.5396318435668945,503.43756103515625,4.663625717163086,-4.663959980010986,-4.700118541717529,0.010125918313860893,0.010416666977107525,0.0520833358168602,4.505943775177002,0.027813518419861794,47.687503814697266,44.0,-1.0988298654556274,4.680563926696777,0.0,8.112381935119629,1.0,9.999999747378752e-05,9.999999747378752e-06,4.414446830749512,-4.4170732498168945,-4.4566192626953125,0.013284888118505478,0.03125,0.1354166567325592,4.5016350746154785,0.02986404299736023,32.88541793823242,24.75,-0.8907210230827332,4.414446830749512,-4.4170732498168945,-4.4566192626953125,0.013284888118505478,0.03125,0.1354166567325592,4.5016350746154785,0.02986404299736023,32.88541793823242,24.75,-0.8907210230827332,0.19209687411785126,7.717343330383301,54.4626579284668,1.1690020561218262,4.663625717163086,24.0
820,22.604034423828125,5.853175935044419e-06,9.999999747378752e-06,1.0874855518341064,4.349942207336426,0.07833600044250488,40.966796875,0.007533021736890078,0.0004945041728205979,0.06915938854217529,-0.0001020117342704907,4.838686943054199,4.838686943054199,-4.672806739807129,-9.511493682861328,0.010203596204519272,0.00954496581107378,4.838686800212599e-05,-3.5844502449035645,17.408916473388672,11.15014362335205,15.223926544189453,0.0,0.060733161866664886,2.274040699005127,13.1524019241333,0.9928261041641235,0.23340922594070435,0.053561411798000336,721.0,788.1599731445312,9.999999747378752e-06,24.0,1.0,331.398193359375,2.994565010070801,0.06273818761110306,72.38931274414062,1.8980907201766968,91.9026870727539,166.1911163330078,2.9945123195648193,4.006056308746338,0.4529142379760742,2.377002000808716,4.509236812591553,7.22135066986084,10.090136528015137,9.511493682861328,-9.819009780883789,-9.555740356445312,0.00954496581107378,0.010416666977107525,0.0625,1.5403811931610107,0.5291167497634888,49.208335876464844,48.0,-9.124078750610352,-9.124078750610352,0.9744225144386292,4.663625717163086,-4.663959980010986,-4.683526992797852,0.010203596204519272,0.010416666977107525,0.0520833358168602,4.505943775177002,0.027813520282506943,47.6875,46.0,-1.098829984664917,4.635006904602051,2.6642799377441406,0.4777735471725464,0.0729166716337204,0.9270833730697632,-0.0006586307426914573,0.009999999776482582,50.5,0.007017404306679964,0.9895833730697632,0.009191448800265789,0.9999421834945679,0.0,0.0,-7.538267135620117,500.6875,4.663625717163086,-4.663959980010986,-4.703982830047607,0.010203596204519272,0.010416666977107525,0.0520833358168602,4.505943775177002,0.027813518419861794,47.687503814697266,44.0,-1.0988298654556274,4.680563926696777,0.010416666977107525,8.019880294799805,1.0,9.999999747378752e-05,9.999999747378752e-06,4.4170732498168945,-4.4310994148254395,-4.463405132293701,0.013245813548564911,0.03125,0.1354166567325592,4.5024285316467285,0.028680015355348587,33.5625,24.75,-0.8907210230827332,4.4170732498168945,-4.4310994148254395,-4.463405132293701,0.013245813548564911,0.03125,0.1354166567325592,4.5024285316467285,0.028680015355348587,33.5625,24.75,-0.8907210230827332,0.19451884925365448,7.693187713623047,54.2994499206543,1.180587887763977,4.663625717163086,24.0
830,22.735607147216797,5.91278057981981e-06,9.999999747378752e-06,1.1356381177902222,4.542552471160889,0.07929600030183792,40.966796875,0.007533021736890078,0.000481980387121439,0.0635225772857666,-0.0001020117342704907,4.499216079711914,4.499216079711914,-4.681243419647217,-9.180459976196289,0.009959058836102486,0.01105277519673109,4.49921608378645e-05,-2.862213134765625,12.31064224243164,9.68623161315918,11.346114158630371,0.0,0.06518808752298355,2.296950340270996,13.3156099319458,0.9926575422286987,0.23576068878173828,0.05331559106707573,731.0,797.760009765625,9.999999747378752e-06,24.0,1.0,330.9856262207031,2.9944915771484375,0.06226881220936775,72.27776336669922,1.8750965595245361,91.83516693115234,165.98802185058594,2.994447946548462,4.006056308746338,0.2610611915588379,2.2660956382751465,4.4867329597473145,7.12980842590332,9.919933319091797,9.468364715576172,-9.511493682861328,-9.510786056518555,0.009658388793468475,0.010416666977107525,0.0625,1.7495746612548828,0.510522723197937,49.208335876464844,48.0,-8.699348449707031,-8.699348449707031,0.9744225144386292,4.663959980010986,-4.672806739807129,-4.683526992797852,0.010125918313860893,0.010416666977107525,0.0520833358168602,4.505943775177002,0.02771439217031002,47.6875,46.0,-1.098829984664917,4.562044620513916,2.608090400695801,0.46673792600631714,0.0729166716337204,0.9270833730697632,-0.0004543343966361135,0.009999999776482582,50.5,0.007017404306679964,0.9895833730697632,0.009191448800265789,0.9999405145645142,0.0,0.0,-7.538267135620117,501.5208435058594,4.663959980010986,-4.672806739807129,-4.704910755157471,0.010125918313860893,0.010416666977107525,0.0520833358168602,4.505943775177002,0.02771439030766487,47.687503814697266,44.0,-1.0988298654556274,4.685173988342285,0.010416666977107525,7.827769756317139,1.0,9.999999747378752e-05,9.999999747378752e-06,4.4310994148254395,-4.436755657196045,-4.468120574951172,0.01321383472532034,0.03125,0.1250000149011612,4.504855632781982,0.028644563630223274,33.65625,26.0,-0.8745933175086975,4.4310994148254395,-4.436755657196045,-4.468120574951172,0.01321383472532034,0.03125,0.1250000149011612,4.504855632781982,0.028644563630223274,33.65625,26.0,-0.8745933175086975,0.1969326287508011,7.668881416320801,54.13673400878906,1.1908026933670044,4.663959980010986,24.0
840,22.059181213378906,4.732608886115486e-06,9.999999747378752e-06,1.1515146493911743,4.606058597564697,0.08025600016117096,40.966796875,0.007191097363829613,0.0004448045219760388,0.06255833059549332,-0.0001020117342704907,5.2349348068237305,5.2349348068237305,-4.726593971252441,-9.961528778076172,0.009534860029816628,0.00608506053686142,5.234934724285267e-05,-2.8635525703430176,16.01478385925293,13.14882755279541,15.620684623718262,0.0,0.05706276744604111,2.323359489440918,13.478323936462402,0.9925318956375122,0.23847134411334991,0.05331559106707573,741.0,807.3599853515625,9.999999747378752e-06,24.0,1.0,330.7622375488281,2.994425058364868,0.05589688569307327,71.29814910888672,1.8498049974441528,91.59073638916016,164.7771453857422,2.9943737983703613,3.8968286514282227,0.009427785873413086,1.987803339958191,4.606098175048828,7.3254289627075195,9.861732482910156,9.468364715576172,-9.511493682861328,-9.510786056518555,0.00954496581107378,0.010416666977107525,0.0520833358168602,1.7539275884628296,0.4930357336997986,49.26041793823242,49.0,-8.699348449707031,-8.699348449707031,0.975453794002533,4.663959980010986,-4.672806739807129,-4.683526992797852,0.010125918313860893,0.010416666977107525,0.0520833358168602,4.508359909057617,0.027325671166181564,47.6875,46.0,-1.0785821676254272,4.562044620513916,2.583986282348633,0.46673792600631714,0.0625,0.9270833730697632,-0.0006586307426914573,0.009999999776482582,50.5,0.007017404306679964,0.9895833730697632,0.0093192458152771,0.9999371767044067,0.0,0.0,-7.5353546142578125,500.6875,4.663959980010986,-4.672806739807129,-4.703982830047607,0.010125918313860893,0.010416666977107525,0.0520833358168602,4.508359909057617,0.027325671166181564,47.687503814697266,44.0,-1.0785822868347168,4.6877641677856445,0.010416666977107525,7.827769756317139,1.0,9.999999747378752e-05,9.999999747378752e-06,4.4310994148254395,-4.440268516540527,-4.468120574951172,0.013023623265326023,0.03125,0.125,4.506370544433594,0.028424596413969994,33.65625,26.25,-0.8577248454093933,4.4310994148254395,-4.440268516540527,-4.468120574951172,0.013023623265326023,0.03125,0.125,4.506370544433594,0.028424596413969994,33.65625,26.25,-0.8577248454093933,0.1993391066789627,7.644737243652344,53.974422454833984,1.2027231454849243,4.663959980010986,24.0
850,22.112430572509766,6.3061715991352685e-06,9.999999747378752e-06,1.1550027132034302,4.620010852813721,0.081216000020504,40.966796875,0.007191097363829613,0.0004448045219760388,0.06255833059549332,-2.5273155188187957e-05,4.550909519195557,4.550909519195557,-4.688516616821289,-9.239426612854004,0.009958464652299881,0.017237775027751923,4.550909579847939e-05,-3.0701375007629395,15.200307846069336,10.70274543762207,13.152438163757324,0.0,0.06633734703063965,2.3481876850128174,13.640636444091797,0.9923459887504578,0.24101972579956055,0.052844252437353134,751.0,816.9600219726562,9.999999747378752e-06,24.0,1.0,330.59381103515625,2.9943599700927734,0.055389802902936935,70.36103057861328,1.8299816846847534,91.3976821899414,163.58761596679688,2.9943137168884277,3.8818728923797607,0.12208414077758789,1.987803339958191,4.613101005554199,7.191925525665283,9.96973991394043,9.300333976745605,-9.468364715576172,-9.315403938293457,0.009658388793468475,0.010416666977107525,0.0625,1.7811338901519775,0.4928464889526367,49.208335876464844,48.0,-8.566749572753906,-8.566749572753906,0.9744225144386292,4.672806739807129,-4.679262638092041,-4.689777851104736,0.010112723335623741,0.010416666977107525,0.0520833358168602,4.5094428062438965,0.027325671166181564,48.927085876464844,47.0,-1.0785821676254272,4.562044620513916,2.571991205215454,0.4664387106895447,0.0625,0.9270833730697632,-0.0004543343966361135,0.009999999776482582,50.5,0.007017404306679964,0.9895833730697632,0.009326767176389694,0.999936044216156,0.0,0.0,-7.528713703155518,498.3020935058594,4.672806739807129,-4.679262638092041,-4.704910755157471,0.010112723335623741,0.010416666977107525,0.0520833358168602,4.509443283081055,0.027325671166181564,48.927085876464844,45.0,-1.0785822868347168,4.6877641677856445,0.010416666977107525,7.982038974761963,1.0,9.999999747378752e-05,9.999999747378752e-06,4.440268516540527,-4.448864936828613,-4.470037937164307,0.01299762912094593,0.03125,0.125,4.508245468139648,0.02835092321038246,33.927085876464844,27.25,-0.8574040532112122,4.440268516540527,-4.448864936828613,-4.470037937164307,0.01299762912094593,0.03125,0.125,4.508245468139648,0.02835092321038246,33.927085876464844,27.25,-0.8574040532112122,0.20173963904380798,7.620825290679932,53.81264114379883,1.2208565473556519,4.672806739807129,24.0
